TradingDate,TradingPeriod,ParticipantCode,PointOfConnection,Unit,UTCSubmissionDate,UTCSubmissionTime,SubmissionOrder,IsLatestYesNo,DispatchableYesNo,Tranche,Megawatts,DollarsPerMegawattHour
2018-06-23,1,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",1,8.489,5000.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,1.472,5000.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",1,7.400,10000.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",1,12.900,10000.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,12.500,10000.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",1,4.900,10000.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,N,"",1,28.000,9997.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,1,WNST,TNG0111,"",2018-06-21,14:25:15.000,2,Y,"",1,33.062,9997.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,N,"",1,3.060,2000.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,CTCT,ASB0661,"",2018-06-20,13:30:12.000,2,Y,"",1,3.130,2000.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,N,"",1,1.480,2000.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,CTCT,EDG0331,"",2018-06-20,13:30:12.000,2,Y,"",1,1.510,2000.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,N,"",1,0.160,2000.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,CTCT,KAW0111,"",2018-06-20,13:30:12.000,2,Y,"",1,0.170,2000.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",1,3.791,20000.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
2018-06-23,2,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",10,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",1,3.245,20000.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
2018-06-23,2,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",10,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",1,2.795,20000.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
2018-06-23,2,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",1,0.000,9999.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,N,"",2,16.339,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",3,0.000,9997.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MERI,ASB0661,"",2018-06-17,12:08:44.000,2,N,"",2,15.189,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-17,12:15:18.000,3,N,"",2,14.796,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-17,19:40:09.000,4,N,"",2,23.878,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-17,21:34:17.000,5,N,"",2,24.108,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-18,05:41:47.000,6,N,"",2,22.373,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-18,12:04:31.000,7,N,"",2,20.759,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-18,23:35:21.000,8,N,"",2,18.122,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-19,12:17:12.000,9,N,"",2,19.522,9998.00
2018-06-23,2,MERI,ASB0661,"",2018-06-20,22:42:43.000,10,Y,"",2,20.626,9998.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,N,"",1,0.833,9999.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",2,0.076,9998.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MERI,EDG0331,"",2018-06-17,12:08:44.000,2,N,"",1,0.838,9999.00
2018-06-23,2,MERI,EDG0331,"",2018-06-18,12:04:31.000,3,N,"",1,0.839,9999.00
2018-06-23,2,MERI,EDG0331,"",2018-06-19,12:17:12.000,4,N,"",1,0.831,9999.00
2018-06-23,2,MERI,EDG0331,"",2018-06-20,12:06:34.000,5,Y,"",1,0.829,9999.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,N,"",1,0.070,9999.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-16,12:02:36.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MERI,KAW0111,"",2018-06-17,12:08:44.000,2,N,"",1,0.072,9999.00
2018-06-23,2,MERI,KAW0111,"",2018-06-19,12:17:12.000,3,Y,"",1,0.073,9999.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,N,"",1,1.049,5000.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MRPL,ASB0661,"",2018-06-20,16:19:59.000,2,Y,"",1,1.069,5000.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,N,"",1,2.551,5000.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MRPL,EDG0331,"",2018-06-20,16:19:59.000,2,Y,"",1,2.401,5000.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,N,"",1,0.319,5000.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MRPL,KAW0111,"",2018-06-20,16:19:59.000,2,Y,"",1,0.299,5000.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,N,"",1,22.000,1000.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-20,16:20:24.000,2,N,"",1,38.000,1000.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-22,03:55:55.000,3,N,"",1,26.000,1000.00
2018-06-23,2,MRPL,KIN0111,"",2018-06-22,08:30:15.000,4,Y,"",1,12.000,1000.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,N,"",1,13.000,1000.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,MRPL,KIN0112,"",2018-06-22,05:34:08.000,2,Y,"",1,10.000,1000.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",1,14.000,1000.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",1,573.000,999999.99
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,2,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
